Posting_Date,Loan_No,Loan_Product_Type,Interest_Paid,Principle_Paid,Total_Paid
2025-08-04,A01100,INUKA 4WKS,200,0,200
2025-08-05,A00692,INUKA8WKS,463,1125,1588
2025-08-05,A00819,INUKA6WKS,500,800,1300
2025-08-05,A00862,BIASHARA6W,0,564,564
2025-08-05,A00875,BIASHARA6W,122,830,952
2025-08-05,A00879,INUKA8WKS,5,205,210
2025-08-05,A00909,BIASHARA6W,668,1668,2336
2025-08-05,A00943,BIASHARA6W,334,834,1168
2025-08-05,A00957,BIASHARA4W,250,750,1000
2025-08-05,A00958,BIASHARA6W,25,235,260
2025-08-05,A00960,BIASHARA6W,334,166,500
2025-08-05,A00963,BIASHARA4W,250,1250,1500
2025-08-05,A00971,INUKA 4WKS,0,1000,1000
2025-08-05,A00973,BIASHARA4W,250,1250,1500
2025-08-05,A00975,INUKA6WKS,500,1167,1667
2025-08-05,A00976,BIASHARA4W,0,500,500
2025-08-05,A00979,INUKA6WKS,0,268,268
2025-08-05,A00980,BIASHARA6W,334,166,500
2025-08-05,A00981,INUKA 4WKS,40,1240,1280
2025-08-05,A00983,BIASHARA4W,500,2500,3000
2025-08-05,A00984,BIASHARA4W,250,250,500
2025-08-05,A00986,INUKA6WKS,517,1783,2300
2025-08-05,A01014,BIASHARA4W,0,900,900
2025-08-05,A01018,BIASHARA6W,334,834,1168
2025-08-05,A01020,BIASHARA4W,50,150,200
2025-08-05,A01026,BIASHARA4W,0,200,200
2025-08-05,A01032,BIASHARA6W,334,66,400
2025-08-05,A01033,INUKA6WKS,500,1500,2000
2025-08-05,A01037,BIASHARA6W,336,834,1170
2025-08-05,A01039,INUKA 4WKS,500,750,1250
2025-08-05,A01057,BIASHARA4W,250,750,1000
2025-08-05,A01066,INUKA6WKS,500,1667,2167
2025-08-05,A01070,BIASHARA6W,0,178,178
2025-08-05,A01080,BIASHARA4W,250,1250,1500
2025-08-05,A01082,INUKA8WKS,500,1125,1625
2025-08-05,A01083,BIASHARA6W,134,670,804
2025-08-05,A01084,INUKA 4WKS,500,1750,2250
2025-08-05,A01086,BIASHARA4W,0,250,250
2025-08-05,A01088,BIASHARA4W,250,250,500
2025-08-05,A01090,BIASHARA4W,250,1250,1500
2025-08-05,A01100,INUKA 4WKS,50,240,290
2025-08-05,A01105,INUKA6WKS,500,200,700
2025-08-06,A00671,BIASHARA6W,0,200,200
2025-08-06,A00749,BIASHARA4W,0,100,100
2025-08-06,A00819,INUKA6WKS,0,667,667
2025-08-06,A00851,INUKA8WKS,1000,1500,2500
2025-08-06,A00868,BIASHARA6W,17,151,168
2025-08-06,A00882,BIASHARA6W,334,830,1164
2025-08-06,A00883,INUKA6WKS,500,1000,1500
2025-08-06,A00892,INUKA6WKS,200,0,200
2025-08-06,A00893,BIASHARA6W,34,466,500
2025-08-06,A00896,BIASHARA6W,0,200,200
2025-08-06,A00931,BIASHARA6W,300,0,300
2025-08-06,A00944,INUKA6WKS,500,200,700
2025-08-06,A00946,INUKA 4WKS,500,2500,3000
2025-08-06,A00953,BIASHARA4W,250,1250,1500
2025-08-06,A00957,BIASHARA4W,0,500,500
2025-08-06,A00964,INUKA6WKS,500,234,734
2025-08-06,A00965,BIASHARA6W,0,400,400
2025-08-06,A00971,INUKA 4WKS,0,500,500
2025-08-06,A00972,INUKA6WKS,503,1167,1670
2025-08-06,A00977,BIASHARA4W,250,390,640
2025-08-06,A00980,BIASHARA6W,0,668,668
2025-08-06,A00981,INUKA 4WKS,460,1750,2210
2025-08-06,A00982,BIASHARA4W,250,1250,1500
2025-08-06,A00985,BIASHARA4W,500,2500,3000
2025-08-06,A00988,BIASHARA6W,302,198,500
2025-08-06,A00992,INUKA6WKS,497,1113,1610
2025-08-06,A01017,INUKA6WKS,0,1167,1167
2025-08-06,A01019,BIASHARA4W,0,400,400
2025-08-06,A01022,BIASHARA6W,0,773,773
2025-08-06,A01026,BIASHARA4W,0,250,250
2025-08-06,A01027,INUKA 4WKS,0,1350,1350
2025-08-06,A01034,INUKA 4WKS,500,750,1250
2025-08-06,A01040,BIASHARA4W,250,600,850
2025-08-06,A01041,INUKA6WKS,503,1167,1670
2025-08-06,A01042,BIASHARA4W,250,250,500
2025-08-06,A01043,BIASHARA4W,250,1250,1500
2025-08-06,A01047,BIASHARA6W,334,834,1168
2025-08-06,A01051,BIASHARA4W,250,750,1000
2025-08-06,A01052,BIASHARA4W,250,1250,1500
2025-08-06,A01067,INUKA6WKS,500,1500,2000
2025-08-06,A01084,INUKA 4WKS,0,250,250
2025-08-06,A01085,INUKA6WKS,500,1000,1500
2025-08-06,A01086,BIASHARA4W,0,250,250
2025-08-06,A01088,BIASHARA4W,0,1000,1000
2025-08-06,A01089,INUKA 4WKS,500,750,1250
2025-08-06,A01091,INUKA8WKS,375,0,375
2025-08-06,A01093,INUKA6WKS,500,1167,1667
2025-08-06,A01094,BIASHARA4W,250,50,300
2025-08-06,A01096,INUKA 4WKS,500,1750,2250
2025-08-06,A01100,INUKA 4WKS,0,830,830
2025-08-06,A01103,BIASHARA6W,334,834,1168
2025-08-06,A01105,INUKA6WKS,0,700,700
2025-08-06,A01111,BIASHARA4W,250,150,400
2025-08-07,A00401,INUKA6WKS,17,183,200
2025-08-07,A00868,BIASHARA6W,160,0,160
2025-08-07,A00892,INUKA6WKS,300,0,300
2025-08-07,A00896,BIASHARA6W,110,290,400
2025-08-07,A00914,INUKA6WKS,459,41,500
